Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD002004,Brandon Thompson,Harrisonhaven,Carroll-Patrick,Thai,2023-06-20,58,153.27,Partner B,Cash,1,Chance painting arrive we provide once.,2023-12-14,TRUE,East Jamie
ORD002005,Kiara Porter,Walshtown,Williams-Reid,Indian,2024-07-08,11,663.85,Partner B,UPI,1,Carry difference job bed close get behavior along support cup spend.,2023-09-03,FALSE,Jamesborough
ORD002006,Kyle Mendez,Murrayside,Alexander LLC,Italian,2023-01-21,56,413.86,Partner C,Credit Card,1,Leader bag throw threat mission similar environmental able minute wife leg station sound.,2024-08-27,TRUE,North Billyberg
ORD002007,Frank Bishop,North Charlotte,"Spencer, Bell and White",Thai,2024-02-08,68,106.96,Partner C,Cash,5,Chair discover herself civil for business note will toward challenge different.,2023-08-09,FALSE,Mcdonaldchester
ORD002008,Katrina Mendez,East Johntown,Davis-Hatfield,Mexican,2023-06-03,63,222.57,Partner C,Credit Card,3,For more camera consumer open court work better.,2023-06-10,TRUE,Kellyview
ORD002009,Victoria Avila,Wellsborough,Harrison and Sons,Indian,2024-08-01,38,1442.96,Partner A,Debit Card,1,Carry service remember surface building if network too.,2024-11-07,FALSE,Nelsonmouth
ORD002010,Lisa Brown,South Jameston,Norris-Henderson,Italian,2023-06-25,90,606.65,Partner B,UPI,1,Model prepare space special rich certainly particular.,2024-10-11,FALSE,Scottchester
ORD002011,Monica Lee,East Stephenborough,Montes-Thompson,Mexican,2024-11-23,105,1226.9,Partner B,Net Banking,2,Huge reveal court ahead board whole behavior.,2023-03-07,FALSE,Garyport
ORD002012,Adrian Carter,Lauramouth,Wilson LLC,Indian,2024-09-20,120,1306.29,Partner C,Debit Card,4,Need require feeling sit local edge establish moment.,2024-10-12,FALSE,Cooperview
ORD002013,Kristen Carter,Richardbury,Potts-Burns,Italian,2024-04-27,39,1250.17,Partner B,Credit Card,5,Day interview new begin myself less whether marriage door produce me resource production.,2023-08-15,FALSE,Smithland
ORD002014,Cynthia Watson,Jensenstad,Robinson-Mccann,Japanese,2023-12-18,91,868.83,Partner D,Net Banking,3,Shake police should expert soon any federal everybody.,2023-10-12,TRUE,Lake Robertview
ORD002015,Kevin Williams,Castillohaven,Anderson-Williamson,Thai,2024-10-15,20,539.43,Partner A,Debit Card,4,Fund turn thought use everybody key bank.,2023-04-26,FALSE,Lake Michael
ORD002016,Julia Jenkins,New Traci,Brooks-Carrillo,Italian,2024-02-02,41,716.73,Partner D,Debit Card,1,Seat whole expect admit suggest TV ask firm fight almost.,2024-05-29,FALSE,East Cynthia
ORD002017,Cynthia Wiggins,Sparkschester,Hubbard PLC,Japanese,2023-03-07,64,734.54,Partner D,UPI,5,Either huge despite feel necessary church son force above pay day address every.,2024-01-24,FALSE,Sarahshire
ORD002018,Dawn Sullivan,Cisnerosmouth,Morris-Schmitt,Indian,2023-01-23,84,609.93,Partner D,Cash,5,The firm remember actually parent their itself.,2024-04-21,TRUE,Ramirezfurt
ORD002019,Matthew Watkins,South Michaelstad,Garcia-Haynes,Japanese,2023-02-03,18,1347.72,Partner C,Net Banking,1,Everyone popular among grow often seven month live surface return product sport.,2023-08-27,FALSE,New Stacyville
ORD002020,Christina Fisher,Lake Jorgeville,"Henderson, Christensen and Castillo",Japanese,2024-02-08,28,1178.69,Partner C,Debit Card,2,Prove leave have look pattern grow near official black so figure.,2024-04-12,FALSE,South Michelletown
ORD002021,Erika Campos,Alejandrabury,"Williams, Chen and Davis",Mexican,2023-02-21,25,650.96,Partner D,Net Banking,4,Quality camera then general present see training politics television note plant attention.,2024-04-28,FALSE,Mckinneyside
ORD002022,Anna Sanchez,Hayleystad,Jones PLC,American,2024-07-11,64,768.11,Partner D,Net Banking,1,Health company herself car kid writer card through create choose artist.,2024-12-17,FALSE,Timothyview
ORD002023,Allison Moses,East Walter,"Murphy, Delgado and Vaughn",Chinese,2024-11-27,52,1756.72,Partner A,Cash,1,Fear government operation figure throughout relationship through however hundred decade time.,2023-05-19,FALSE,West Amyton
ORD002024,Timothy Klein,North Mary,King-Thompson,American,2023-05-13,63,1107.28,Partner C,Cash,5,Style live traditional think bar manager military none head board positive training foreign.,2024-02-04,TRUE,Dawnport
ORD002025,Justin Powell,Greeneside,"Love, Williams and Collier",Thai,2024-01-23,70,1089.15,Partner A,Debit Card,4,Since man tend including compare eye time into only life two almost.,2023-01-26,FALSE,West Katherinefurt
ORD002026,Adam Webb,East Dakotaborough,Williams-Lambert,Italian,2024-09-05,62,1734.34,Partner C,Net Banking,1,Should maybe fund majority student arm place discussion life them.,2023-05-16,TRUE,Caldwellborough
ORD002027,Barbara Davies,Bakerport,Knox Group,Indian,2023-08-01,38,755.24,Partner A,Cash,3,Tv performance tell continue these concern lose inside buy.,2023-10-05,TRUE,Fredton
ORD002028,Ashley Hopkins,Hessland,Chavez LLC,American,2023-02-04,28,535.63,Partner C,UPI,4,Good every western city year art.,2024-11-20,FALSE,Williamview
ORD002029,Joy Collins,South Amandashire,"Hardy, Lambert and Boyd",Indian,2023-02-20,23,1822.97,Partner B,Cash,5,Coach cause space act huge event among quality simply someone of respond.,2024-05-01,FALSE,Allentown
ORD002030,Tiffany Valdez,Keithton,Villegas LLC,Italian,2024-09-14,59,905.23,Partner B,Net Banking,2,Whether walk event like specific reveal skill white point easy.,2023-09-10,FALSE,Lake Laurieton
ORD002031,Kayla Vazquez,Clarkfort,Hoffman PLC,Indian,2023-05-30,93,1888.61,Partner D,Cash,5,Walk travel education shoulder piece share.,2024-12-20,FALSE,Port Spencer
ORD002032,Debra Hogan,Dustinville,"Mcgee, Morrow and Anderson",Chinese,2024-11-01,97,1444.88,Partner D,Debit Card,3,Only view democratic thing occur bill room two continue.,2023-07-08,TRUE,Garciafurt
ORD002033,Stephanie Waters,New Ashley,"Rice, Gross and Brooks",Thai,2024-11-29,67,1119.2,Partner A,Cash,2,Ago government once term appear media strategy sense account customer down.,2023-04-25,FALSE,Timothybury
ORD002034,Rachael Moore,Lake Jennifermouth,"Smith, Allen and Bray",Italian,2024-01-12,117,676.34,Partner D,Cash,4,Beyond down choose draw upon glass show keep if assume speech successful newspaper.,2023-01-22,FALSE,South Elizabeth
ORD002035,Travis Woods,Keithland,Blake-Mendez,Japanese,2023-05-09,105,186.91,Partner C,Net Banking,1,Lead her station scene building street war what.,2023-02-11,TRUE,South Bryanmouth
ORD002036,Jordan Russell,Cherryfurt,Hernandez-Decker,American,2024-08-06,43,299.15,Partner D,Debit Card,4,Represent then hospital else very better mother.,2023-10-03,FALSE,Lake Barry
ORD002037,Dennis Morgan,South Michael,Chavez Ltd,Japanese,2024-05-18,67,1521.06,Partner C,UPI,5,Even series left animal reach forget cut individual glass start protect message talk.,2024-07-02,FALSE,Jennyberg
ORD002038,Darlene Murillo,Goodstad,Howard Ltd,Thai,2023-12-13,106,932.98,Partner B,Cash,5,Such answer ever society green share walk own fine.,2024-01-04,TRUE,East Lee
ORD002039,Robin Richardson,North John,"Martinez, Holmes and Dickson",Thai,2024-01-28,12,1619.21,Partner A,Credit Card,2,Range common thought program simply little kid.,2023-08-12,TRUE,Elizabethton
ORD002040,Charles Smith,West Ricardo,Davidson-Bowers,Thai,2023-04-09,59,629.5,Partner C,Net Banking,3,Low institution level technology program read real deep democratic least.,2024-10-07,TRUE,Georgeton
ORD002041,John Jensen,New Tyler,Fisher and Sons,Japanese,2024-08-18,16,1532.19,Partner D,Net Banking,1,Bed right player media number democratic support glass.,2024-01-31,TRUE,New Josephstad
ORD002042,Michael Mcneil,North Tiffany,Adams-Krueger,Mexican,2024-07-26,117,154.79,Partner A,UPI,2,Hit truth condition development special now father option less to up.,2023-10-25,TRUE,East Eddie
ORD002043,Sarah Mcdaniel,Owensstad,"Walker, Brown and Thompson",Italian,2024-04-10,88,931.38,Partner A,Net Banking,5,Stop four step street conference itself school building.,2024-10-21,TRUE,Oliviaview
ORD002044,Michael Little,North Peterhaven,Haley PLC,Japanese,2024-09-27,98,1850.57,Partner C,Cash,5,Modern tree property performance executive take street.,2023-09-13,FALSE,Gregorytown
ORD002045,Victoria Anderson,Hollyville,Flores-Watson,American,2024-10-06,85,1581.89,Partner A,Credit Card,1,Economy dream language TV week cell notice room plan.,2024-06-07,TRUE,Millerburgh
ORD002046,Laura Fleming,West Ericside,Mason Inc,Thai,2024-02-10,110,407.38,Partner A,Debit Card,4,At rich sit imagine really fight again themselves win blood decade draw.,2024-03-05,FALSE,East Tiffany
ORD002047,Carla Rowland,New Jesusberg,Chaney-Ortega,American,2023-03-24,118,1538.86,Partner A,UPI,5,Laugh second quickly score agreement situation hold interest send.,2023-06-02,TRUE,Bennetttown
ORD002048,Chelsea Fletcher,Nguyenborough,"Faulkner, Lucas and Clark",Indian,2024-09-14,28,1827.56,Partner A,UPI,2,Identify religious either couple doctor already give wall our onto top health.,2024-03-18,FALSE,Jamesborough
ORD002049,Yesenia Gross,South Elizabethmouth,Walters-Park,Japanese,2023-05-07,81,690.48,Partner C,Credit Card,5,Yard international citizen such series end live phone.,2024-03-08,FALSE,East Christopherstad
ORD002050,Elizabeth Reynolds,Kelleytown,Smith-Collins,Italian,2024-12-04,45,1836.68,Partner A,UPI,4,Try food mouth public she still.,2023-08-29,TRUE,Shannonville
ORD002051,Kristy Scott,West Scottberg,Allen LLC,American,2024-08-03,116,901.25,Partner B,Debit Card,1,Order matter social man discuss fact plant significant house this someone.,2023-07-03,TRUE,Williamsside
ORD002052,Jennifer Huang,Brownport,Patterson-King,Japanese,2024-09-29,68,1396.04,Partner A,Debit Card,3,Party position cup fast piece in.,2024-09-01,TRUE,Finleychester
ORD002053,Steven Elliott,Padillaborough,Taylor Group,Japanese,2023-10-23,26,346.1,Partner B,Net Banking,5,Instead enjoy agree like radio manage loss growth buy summer child Mrs.,2023-06-17,FALSE,West Katie
ORD002054,Joseph Cox,Margaretmouth,Matthews-Schroeder,Chinese,2023-12-08,59,1578.47,Partner A,Credit Card,3,Bill business sound better church father international heart interesting.,2024-11-17,FALSE,Timothymouth
ORD002055,Michael Flores,North Ashley,Odom Inc,Italian,2023-03-16,105,1375.15,Partner D,Cash,2,Gun authority black suggest down personal free staff play night standard story.,2024-04-19,FALSE,West Christian
ORD002056,Julie Cameron,Port Ryan,Williams Group,American,2023-12-30,78,976.8,Partner B,Debit Card,3,Adult hair occur executive group near spend exist.,2023-07-02,FALSE,East Deborah
ORD002057,Henry Torres,Port Ericmouth,"Moran, Lowe and Long",Japanese,2024-10-23,61,1705.35,Partner B,UPI,3,Energy budget care represent believe instead set too color focus speech parent leg.,2023-01-27,FALSE,Port Melissaville
ORD002058,Stacy Sandoval,Port Anneland,Clarke and Sons,American,2023-08-08,108,968.57,Partner A,Debit Card,2,Laugh why trouble help could another trip.,2023-09-30,FALSE,New Brianstad
ORD002059,Gilbert Burns,Fordburgh,"Baker, Malone and Foster",Mexican,2023-06-12,13,1367.39,Partner B,Net Banking,1,Director involve his such type hope phone candidate.,2024-08-22,TRUE,Lake Philip
ORD002060,Lawrence Sanders,South Michelle,West-Thomas,Mexican,2024-06-29,79,1811.05,Partner A,UPI,2,Some type sport also imagine stop if mother nor project air.,2023-09-22,TRUE,Michelleborough
ORD002061,Brianna Gonzalez,South Matthewshire,"Lambert, Owens and Richardson",American,2024-07-26,72,388.95,Partner D,Debit Card,2,Anyone teacher analysis believe kid word defense analysis however particularly.,2024-04-30,TRUE,East Josephfort
ORD002062,Tyler Nelson,Palmerbury,Yoder and Sons,Indian,2024-07-14,44,213.99,Partner B,Cash,1,City most gas actually must office manager entire guy top worker minute.,2023-02-07,TRUE,Heatherport
ORD002063,Michael Burns,Lunaburgh,Bush Inc,Japanese,2024-03-15,101,1892.26,Partner D,Cash,5,History prove treat growth collection develop dinner.,2024-11-20,FALSE,East Melissa
ORD002064,Mary Jones,Port Diana,Cline-Hunter,Chinese,2023-01-20,44,1876.46,Partner B,UPI,3,Until able science activity big good summer friend affect behavior back hope modern.,2024-03-28,TRUE,Sandersshire
ORD002065,Eddie Vaughn,North Rachelhaven,Carroll-Gray,Mexican,2023-10-19,35,1803.18,Partner B,Debit Card,2,Nature common develop point model head not task your total majority.,2024-01-19,FALSE,South Bradleychester
ORD002066,Lauren Clark,Rochaborough,Chung PLC,Indian,2023-05-31,86,615.98,Partner A,Cash,1,Debate let safe analysis child single career leg.,2023-09-28,TRUE,North Jasonbury
ORD002067,Christy Ferrell,Amandatown,Bishop Ltd,American,2024-09-09,42,1236.65,Partner C,Cash,2,Of nice method whole produce focus a.,2023-02-20,FALSE,Caitlintown
ORD002068,Ariel Smith,North Dustin,"Foley, Bennett and Harris",Mexican,2023-05-31,108,1311.44,Partner C,Credit Card,2,Picture produce score sign deal computer thought night offer item but street.,2024-01-27,TRUE,Skinnerchester
ORD002069,Chad Flores,North Kristen,Daugherty-Ellis,Chinese,2023-04-09,88,1080.98,Partner D,UPI,2,Father government finally also system would TV line me instead.,2024-05-23,TRUE,Friedmanborough
ORD002070,Brandon Rodriguez,Patricktown,Ashley Inc,Indian,2023-09-18,99,1352.54,Partner C,Debit Card,2,Bed understand low measure kid general early station student knowledge policy various upon.,2024-08-19,TRUE,Catherineton
ORD002071,Antonio Horton,Port Stephen,Ellison LLC,Italian,2024-06-24,102,1946.79,Partner C,Cash,1,Customer big environmental compare above organization support soldier.,2024-11-06,FALSE,Eatonchester
ORD002072,Charles Jackson,Aguilarchester,Mahoney-Hernandez,Japanese,2023-08-12,116,1005.35,Partner A,Cash,1,Entire turn develop able production seek.,2023-01-29,TRUE,Leslieville
ORD002073,Mary Burke,Markland,"Davis, Delacruz and Tanner",Japanese,2023-07-26,17,442.69,Partner A,Credit Card,5,Even same language on example heart item spring despite perhaps free order lay.,2024-01-14,FALSE,North Robinview
ORD002074,John Levine,Port Melissa,"Carroll, Simmons and Cooper",American,2024-11-09,30,257.29,Partner A,Debit Card,3,Item from size practice as today paper technology figure fire.,2023-03-22,FALSE,Port Victoriaberg
ORD002075,Cheryl Hansen,Taylorfurt,Mcfarland Ltd,Italian,2023-03-24,19,712.95,Partner B,Net Banking,1,Though happy piece loss better go open.,2023-09-20,FALSE,East Amandaland
ORD002076,David Lester,North Timothymouth,Bray Ltd,American,2024-09-07,90,561.94,Partner A,Cash,2,Throughout remain establish purpose whose stay main.,2024-10-03,TRUE,South Tinaview
ORD002077,Charlene Cruz,Hernandezside,Mack-Mendez,Indian,2023-08-27,110,1760.77,Partner A,UPI,5,Raise million scientist statement break current growth who tax think rise with.,2024-04-12,FALSE,Hubbardbury
ORD002078,Frances Haas,Port Williamburgh,"Hughes, Mccarthy and Garrison",Thai,2023-08-06,57,1562.27,Partner C,Credit Card,2,East I letter everyone surface toward painting.,2024-03-02,TRUE,Austinstad
ORD002079,Rebecca Gill,Ponceton,"Robinson, Freeman and Shaw",Thai,2023-07-04,80,1954.24,Partner B,UPI,1,Southern large station interest government analysis describe huge.,2024-05-30,FALSE,North Leroy
ORD002080,Christy Doyle,New Mariabury,Young and Sons,Mexican,2023-02-17,55,934.44,Partner D,Cash,4,Party fear rock prevent mind message force focus across debate available.,2023-03-31,TRUE,Rivasfort
ORD002081,Allison Wilkinson,Port Rebecca,Barron-Wise,Chinese,2024-02-17,84,502.64,Partner D,UPI,5,Low half grow protect show yourself public specific station series.,2024-07-28,TRUE,West Melissa
ORD002082,Richard Davila,West Davidshire,"Mitchell, Spears and Proctor",American,2024-04-13,30,864.77,Partner C,Net Banking,5,It suggest model fund baby across in rate practice.,2023-08-04,FALSE,New Bradleyhaven
ORD002083,Juan Lucas,Wendyberg,"Freeman, Greer and Barnett",Chinese,2024-08-23,115,1567.17,Partner C,Cash,2,Drug maybe east establish stage feeling president buy.,2024-11-03,TRUE,West Jessica
ORD002084,Jacqueline Cunningham,Washingtonside,"Murphy, Atkinson and Andrews",American,2024-05-06,10,474.28,Partner A,UPI,1,Style mother age himself according great life line sell.,2024-06-20,TRUE,North Nathantown
ORD002085,Kaitlin Young,Waltersmouth,"Foster, Mcdonald and Carter",Chinese,2024-12-18,55,1990.66,Partner A,Cash,2,Southern fight concern under senior hotel police option unit early.,2024-09-25,TRUE,Alexandriaville
ORD002086,Samantha Garza,South Hannah,Miller-Harris,Thai,2023-04-02,27,872.15,Partner A,Credit Card,4,Remember approach somebody who exactly choose pass over.,2024-12-16,FALSE,Port Andrewport
ORD002087,Jessica Jackson,Halestad,"Bray, Williamson and Smith",Indian,2024-02-08,28,843.3,Partner B,Net Banking,5,Spend school she site impact foot service according firm growth.,2024-07-11,TRUE,Michaelview
ORD002088,Douglas Williams,South Juan,"Mcmahon, Martin and Price",Italian,2024-06-04,46,1400.02,Partner B,UPI,2,Response edge treat office upon image tough mission ready could chair finally quality.,2023-12-31,TRUE,South Adrian
ORD002089,Zachary Walters,Port Brittanychester,Medina PLC,Japanese,2023-10-10,31,1761.92,Partner A,Net Banking,4,Already we friend operation group ground fast center play suddenly.,2024-02-16,FALSE,Port Antonioshire
ORD002090,Stacy Moore,North Sherry,Wise LLC,Italian,2023-05-16,117,797.61,Partner B,Net Banking,1,Market item majority minute behavior develop continue various important particular.,2024-07-05,FALSE,Bradymouth
